"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"tick_res_0.2"
"11/25/2024 20:03:34:253 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","over-break-probability","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"1","0.3","15000","1","30","0.2","0.3","0","0","0","0","0","0","0","0","0"
"1","0.3","15000","1","30","0.2","0.3","0","1","1","860","278","3030","7","2752","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","2","2","860","278","3030","7","2752","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","3","3","860","276","3028","9","2752","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","4","4","860","276","3028","9","2752","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","5","5","860","272","3024","13","2752","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","6","6","860","270","3022","15","2752","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","7","7","860","270","3022","15","2752","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","8","8","860","262","3014","23","2752","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","9","9","860","262","3014","23","2752","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","10","10","859","257","3005","32","2748","3.19906868451688"
"1","0.3","15000","1","30","0.2","0.3","0","11","11","859","257","3005","32","2748","3.19906868451688"
"1","0.3","15000","1","30","0.2","0.3","0","12","12","858","257","3001","36","2744","3.198135198135198"
"1","0.3","15000","1","30","0.2","0.3","0","13","13","858","257","3001","36","2744","3.198135198135198"
"1","0.3","15000","1","30","0.2","0.3","0","14","14","858","257","3001","36","2744","3.198135198135198"
"1","0.3","15000","1","30","0.2","0.3","0","15","15","856","251","2991","46","2740","3.2009345794392523"
"1","0.3","15000","1","30","0.2","0.3","0","16","16","855","239","2974","63","2735","3.198830409356725"
"1","0.3","15000","1","30","0.2","0.3","0","17","17","854","235","2968","69","2733","3.200234192037471"
"1","0.3","15000","1","30","0.2","0.3","0","18","18","851","218","2943","94","2725","3.202115158636898"
"1","0.3","15000","1","30","0.2","0.3","0","19","19","850","212","2932","105","2720","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","20","20","850","207","2927","110","2720","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","21","21","847","205","2917","120","2712","3.2018890200708383"
"1","0.3","15000","1","30","0.2","0.3","0","22","22","847","205","2917","120","2712","3.2018890200708383"
"1","0.3","15000","1","30","0.2","0.3","0","23","23","845","184","2888","149","2704","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","24","24","845","184","2888","149","2704","3.2"
"1","0.3","15000","1","30","0.2","0.3","0","25","25","844","180","2883","154","2703","3.2026066350710902"
"1","0.3","15000","1","30","0.2","0.3","0","26","26","842","170","2865","172","2695","3.200712589073634"
"1","0.3","15000","1","30","0.2","0.3","0","27","27","841","159","2851","186","2692","3.2009512485136744"
"1","0.3","15000","1","30","0.2","0.3","0","28","28","840","154","2844","193","2690","3.2023809523809526"
"1","0.3","15000","1","30","0.2","0.3","0","29","29","838","146","2830","207","2684","3.2028639618138426"
"1","0.3","15000","1","30","0.2","0.3","0","30","30","837","138","2818","219","2680","3.2019115890083634"
"1","0.3","15000","1","30","0.2","0.3","0","31","31","835","133","2806","231","2673","3.201197604790419"
"1","0.3","15000","1","30","0.2","0.3","0","32","32","831","129","2790","247","2661","3.2021660649819497"
"1","0.3","15000","1","30","0.2","0.3","0","33","33","831","115","2776","261","2661","3.2021660649819497"
"1","0.3","15000","1","30","0.2","0.3","0","34","34","829","111","2764","273","2653","3.2002412545235224"
"1","0.3","15000","1","30","0.2","0.3","0","35","35","828","96","2745","292","2649","3.199275362318841"
"1","0.3","15000","1","30","0.2","0.3","0","36","36","827","94","2742","295","2648","3.2019347037484884"
"1","0.3","15000","1","30","0.2","0.3","0","37","37","826","86","2733","304","2647","3.2046004842615012"
"1","0.3","15000","1","30","0.2","0.3","0","38","38","826","79","2726","311","2647","3.2046004842615012"
"1","0.3","15000","1","30","0.2","0.3","0","39","39","826","59","2706","331","2647","3.2046004842615012"
"1","0.3","15000","1","30","0.2","0.3","0","40","40","825","24","2667","370","2643","3.2036363636363636"
"1","0.3","15000","1","30","0.2","0.3","0","41","41","823","16","2651","386","2635","3.2017010935601458"
"1","0.3","15000","1","30","0.2","0.3","0","42","42","822","0","2633","404","2633","3.2031630170316303"
"1","0.3","15000","1","30","0.2","0.3","0","43","43","820","0","2627","410","2627","3.203658536585366"
"1","0.3","15000","1","30","0.2","0.3","0","44","44","820","0","2627","410","2627","3.203658536585366"
"1","0.3","15000","1","30","0.2","0.3","0","45","45","819","0","2622","415","2622","3.2014652014652016"
"1","0.3","15000","1","30","0.2","0.3","0","46","46","816","0","2615","422","2615","3.204656862745098"
"1","0.3","15000","1","30","0.2","0.3","0","47","47","816","0","2615","422","2615","3.204656862745098"
"1","0.3","15000","1","30","0.2","0.3","0","48","48","809","0","2597","440","2597","3.2101359703337455"
"1","0.3","15000","1","30","0.2","0.3","0","49","49","807","0","2591","446","2591","3.2106567534076826"
"1","0.3","15000","1","30","0.2","0.3","0","50","50","804","0","2583","454","2583","3.212686567164179"
"1","0.3","15000","1","30","0.2","0.3","0","51","51","804","0","2583","454","2583","3.212686567164179"
"1","0.3","15000","1","30","0.2","0.3","0","52","52","803","0","2578","459","2578","3.2104607721046077"
"1","0.3","15000","1","30","0.2","0.3","0","53","53","801","0","2570","467","2570","3.208489388264669"
"1","0.3","15000","1","30","0.2","0.3","0","54","54","800","0","2566","471","2566","3.2075"
"1","0.3","15000","1","30","0.2","0.3","0","55","55","798","0","2562","475","2562","3.210526315789474"
"1","0.3","15000","1","30","0.2","0.3","0","56","56","797","0","2559","478","2559","3.2107904642409033"
"1","0.3","15000","1","30","0.2","0.3","0","57","57","796","0","2555","482","2555","3.209798994974874"
"1","0.3","15000","1","30","0.2","0.3","0","58","58","796","0","2555","482","2555","3.209798994974874"
"1","0.3","15000","1","30","0.2","0.3","0","59","59","796","0","2555","482","2555","3.209798994974874"
"1","0.3","15000","1","30","0.2","0.3","0","60","60","793","0","2544","493","2544","3.2080706179066834"
"1","0.3","15000","1","30","0.2","0.3","0","61","61","791","0","2536","501","2536","3.2060682680151706"
"1","0.3","15000","1","30","0.2","0.3","0","62","62","791","0","2536","501","2536","3.2060682680151706"
"1","0.3","15000","1","30","0.2","0.3","0","63","63","791","0","2536","501","2536","3.2060682680151706"
"1","0.3","15000","1","30","0.2","0.3","0","64","64","790","0","2533","504","2533","3.206329113924051"
"1","0.3","15000","1","30","0.2","0.3","0","65","65","789","0","2532","505","2532","3.209125475285171"
"1","0.3","15000","1","30","0.2","0.3","0","66","66","788","0","2531","506","2531","3.2119289340101522"
"1","0.3","15000","1","30","0.2","0.3","0","67","67","788","0","2531","506","2531","3.2119289340101522"
"1","0.3","15000","1","30","0.2","0.3","0","68","68","786","0","2523","514","2523","3.2099236641221376"
"1","0.3","15000","1","30","0.2","0.3","0","69","69","783","0","2516","521","2516","3.2132822477650063"
"1","0.3","15000","1","30","0.2","0.3","0","70","70","779","0","2505","532","2505","3.215661103979461"
"1","0.3","15000","1","30","0.2","0.3","0","71","71","777","0","2503","534","2503","3.2213642213642215"
"1","0.3","15000","1","30","0.2","0.3","0","72","72","775","0","2494","543","2494","3.2180645161290324"
"1","0.3","15000","1","30","0.2","0.3","0","73","73","771","0","2484","553","2484","3.2217898832684826"
"1","0.3","15000","1","30","0.2","0.3","0","74","74","771","0","2484","553","2484","3.2217898832684826"
"1","0.3","15000","1","30","0.2","0.3","0","75","75","769","0","2477","560","2477","3.221066319895969"
"1","0.3","15000","1","30","0.2","0.3","0","76","76","768","0","2474","563","2474","3.2213541666666665"
"1","0.3","15000","1","30","0.2","0.3","0","77","77","767","0","2469","568","2469","3.2190352020860495"
"1","0.3","15000","1","30","0.2","0.3","0","78","78","765","0","2465","572","2465","3.2222222222222223"
"1","0.3","15000","1","30","0.2","0.3","0","79","79","764","0","2460","577","2460","3.2198952879581153"
"1","0.3","15000","1","30","0.2","0.3","0","80","80","763","0","2455","582","2455","3.217562254259502"
"1","0.3","15000","1","30","0.2","0.3","0","81","81","762","0","2453","584","2453","3.2191601049868765"
"1","0.3","15000","1","30","0.2","0.3","0","82","82","762","0","2453","584","2453","3.2191601049868765"
"1","0.3","15000","1","30","0.2","0.3","0","83","83","758","0","2438","599","2438","3.216358839050132"
"1","0.3","15000","1","30","0.2","0.3","0","84","84","756","0","2430","607","2430","3.2142857142857144"
"1","0.3","15000","1","30","0.2","0.3","0","85","85","755","0","2427","610","2427","3.214569536423841"
"1","0.3","15000","1","30","0.2","0.3","0","86","86","753","0","2421","616","2421","3.2151394422310755"
"1","0.3","15000","1","30","0.2","0.3","0","87","87","753","0","2421","616","2421","3.2151394422310755"
"1","0.3","15000","1","30","0.2","0.3","0","88","88","752","0","2419","618","2419","3.216755319148936"
"1","0.3","15000","1","30","0.2","0.3","0","89","89","750","0","2414","623","2414","3.2186666666666666"
"1","0.3","15000","1","30","0.2","0.3","0","90","90","748","0","2410","627","2410","3.22192513368984"
"1","0.3","15000","1","30","0.2","0.3","0","91","91","745","0","2403","634","2403","3.225503355704698"
"1","0.3","15000","1","30","0.2","0.3","0","92","92","744","0","2401","636","2401","3.2271505376344085"
"1","0.3","15000","1","30","0.2","0.3","0","93","93","741","0","2393","644","2393","3.229419703103914"
"1","0.3","15000","1","30","0.2","0.3","0","94","94","739","0","2387","650","2387","3.230040595399188"
"1","0.3","15000","1","30","0.2","0.3","0","95","95","738","0","2385","652","2385","3.231707317073171"
"1","0.3","15000","1","30","0.2","0.3","0","96","96","738","0","2385","652","2385","3.231707317073171"
"1","0.3","15000","1","30","0.2","0.3","0","97","97","737","0","2380","657","2380","3.2293080054274084"
"1","0.3","15000","1","30","0.2","0.3","0","98","98","737","0","2380","657","2380","3.2293080054274084"
"1","0.3","15000","1","30","0.2","0.3","0","99","99","736","0","2377","660","2377","3.229619565217391"
"1","0.3","15000","1","30","0.2","0.3","0","100","100","735","0","2373","664","2373","3.2285714285714286"
"1","0.3","15000","1","30","0.2","0.3","0","101","101","1503","242","4777","685","4535","3.01729873586161"
"1","0.3","15000","1","30","0.2","0.3","0","102","102","1499","242","4765","697","4523","3.0173448965977316"
"1","0.3","15000","1","30","0.2","0.3","0","103","103","1496","237","4752","710","4515","3.018048128342246"
"1","0.3","15000","1","30","0.2","0.3","0","104","104","1493","237","4737","725","4500","3.014065639651708"
"1","0.3","15000","1","30","0.2","0.3","0","105","105","1491","231","4725","737","4494","3.0140845070422535"
"1","0.3","15000","1","30","0.2","0.3","0","106","106","1489","227","4712","750","4485","3.012088650100739"
"1","0.3","15000","1","30","0.2","0.3","0","107","107","1488","227","4709","753","4482","3.0120967741935485"
"1","0.3","15000","1","30","0.2","0.3","0","108","108","1488","226","4708","754","4482","3.0120967741935485"
"1","0.3","15000","1","30","0.2","0.3","0","109","109","1488","226","4708","754","4482","3.0120967741935485"
"1","0.3","15000","1","30","0.2","0.3","0","110","110","1488","215","4697","765","4482","3.0120967741935485"
"1","0.3","15000","1","30","0.2","0.3","0","111","111","1485","215","4688","774","4473","3.012121212121212"
"1","0.3","15000","1","30","0.2","0.3","0","112","112","1484","215","4686","776","4471","3.0128032345013476"
"1","0.3","15000","1","30","0.2","0.3","0","113","113","1483","215","4683","779","4468","3.0128118678354685"
"1","0.3","15000","1","30","0.2","0.3","0","114","114","1480","213","4673","789","4460","3.0135135135135136"
"1","0.3","15000","1","30","0.2","0.3","0","115","115","1478","211","4666","796","4455","3.014208389715832"
"1","0.3","15000","1","30","0.2","0.3","0","116","116","1476","197","4648","814","4451","3.015582655826558"
"1","0.3","15000","1","30","0.2","0.3","0","117","117","1472","189","4626","836","4437","3.014266304347826"
"1","0.3","15000","1","30","0.2","0.3","0","118","118","1469","179","4607","855","4428","3.0142954390742003"
"1","0.3","15000","1","30","0.2","0.3","0","119","119","1469","173","4601","861","4428","3.0142954390742003"
"1","0.3","15000","1","30","0.2","0.3","0","120","120","1468","167","4590","872","4423","3.0129427792915533"
"1","0.3","15000","1","30","0.2","0.3","0","121","121","1466","164","4581","881","4417","3.0129604365620737"
"1","0.3","15000","1","30","0.2","0.3","0","122","122","1465","164","4579","883","4415","3.013651877133106"
"1","0.3","15000","1","30","0.2","0.3","0","123","123","1464","150","4564","898","4414","3.0150273224043715"
"1","0.3","15000","1","30","0.2","0.3","0","124","124","1461","150","4554","908","4404","3.0143737166324436"
"1","0.3","15000","1","30","0.2","0.3","0","125","125","1461","145","4549","913","4404","3.0143737166324436"
"1","0.3","15000","1","30","0.2","0.3","0","126","126","1458","142","4536","926","4394","3.0137174211248285"
"1","0.3","15000","1","30","0.2","0.3","0","127","127","1453","133","4514","948","4381","3.015141087405368"
"1","0.3","15000","1","30","0.2","0.3","0","128","128","1449","125","4494","968","4369","3.015182884748102"
"1","0.3","15000","1","30","0.2","0.3","0","129","129","1448","119","4487","975","4368","3.016574585635359"
"1","0.3","15000","1","30","0.2","0.3","0","130","130","1445","109","4468","994","4359","3.016608996539792"
"1","0.3","15000","1","30","0.2","0.3","0","131","131","1444","105","4462","1000","4357","3.0173130193905817"
"1","0.3","15000","1","30","0.2","0.3","0","132","132","1441","103","4455","1007","4352","3.0201249132546844"
"1","0.3","15000","1","30","0.2","0.3","0","133","133","1440","87","4436","1026","4349","3.020138888888889"
"1","0.3","15000","1","30","0.2","0.3","0","134","134","1440","87","4436","1026","4349","3.020138888888889"
"1","0.3","15000","1","30","0.2","0.3","0","135","135","1437","77","4418","1044","4341","3.020876826722338"
